GUBERNATURA
03/06/2024 15:00 (UTC-6)
"
"
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8166,8169,3,8166,100.0000,7414,'90.7910,10.7274,752,4409228,2477987,2468913,'56.2000
"
"
CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND_1,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,MORENA_PT_PVEM,MORENA_PT,MORENA_PVEM,PT_PVEM,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,COTEJO
'110760C0500,110760C05000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0760,05,C,00,1,0,306,402,7,408,221,15,3,10,9,19,105,,8,7,1,0,1,3,1,0,SIN DATO,6,408,409,687,13,ALGUN CAMPO ILEGIBLE O SIN DATO,1,I,070f6814df16190870fe9a87eb813759febd2e0450935689676599441fba013e,02/06/2024 23:29:49,02/06/2024 23:33:59,02/06/2024 23:33:59,CASILLA,MOVIL,ACTA PREP,SI
'110760C0600,110760C06000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0760,06,C,00,1,0,307,400,8,407,228,16,4,6,5,17,104,,10,0,0,0,0,9,0,0,0,8,407,407,687,12, ,1,I,3be39da4c2bd1a740a6752f9e166c4111b0046b624dbd87657d12275dfd1b480,03/06/2024 02:37:30,03/06/2024 03:33:28,03/06/2024 03:33:28,CATD,MOVIL,ACTA PREP,SI
'110760C0700,110760C07000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0760,07,C,00,1,0,305,398,10,389,227,14,2,8,5,15,94,,6,3,0,0,0,0,0,0,0,15,389,389,687,13, ,1,I,fa9d28ffdb11790979675a0c7769ca581d7d543483fa521998888d64a0b291da,03/06/2024 00:04:49,03/06/2024 00:10:15,03/06/2024 00:10:15,CASILLA,MOVIL,ACTA PREP,SI
'110761B0100,110761B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0761,01,B,00,1,0,227,365,6,371,190,7,0,12,5,16,121,,4,0,0,0,7,1,1,0,0,7,371,371,570,12, ,1,I,a3ce19d12f527ab56b7482bff7f35c0a2ff18fb70b219d154c1ca0b15b219f3e,03/06/2024 02:44:48,03/06/2024 02:46:24,03/06/2024 02:46:24,CASILLA,MOVIL,ACTA PREP,SI
'110761C0100,110761C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0761,01,C,00,1,0,232,361,5,366,190,13,2,7,5,16,122,,5,0,0,0,1,0,0,0,0,5,366,366,570,12, ,1,I,522ffec3cc0ce2b87a7c10269f2d46c9b5d043af18999dc1fb8d1e2d6c58ad13,03/06/2024 03:25:10,03/06/2024 03:26:41,03/06/2024 03:26:42,CASILLA,MOVIL,ACTA PREP,SI
'110762B0100,110762B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0762,01,B,00,1,0,267,345,9,355,183,6,2,9,5,13,103,,11,3,0,0,3,1,0,0,0,16,355,355,593,13, ,1,I,0cb8052c6141f09faf526bd128a3abafa7db4ac3b1a6bb91fdcffd760439887d,02/06/2024 23:30:41,02/06/2024 23:35:35,02/06/2024 23:35:35,CASILLA,MOVIL,ACTA PREP,SI
'110762C0100,110762C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0762,01,C,00,1,0,238,356,5,383,200,17,0,7,6,16,106,,6,7,1,0,10,0,0,0,0,7,383,383,593,13, ,1,I,f1a2656891ddfd616d08368b2f82c85c8d088b32be0ad7da14b10fd408d1c8f6,02/06/2024 23:24:19,02/06/2024 23:27:53,02/06/2024 23:27:53,CASILLA,MOVIL,ACTA PREP,SI
'110763B0100,110763B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0763,01,B,00,1,0,163,276,12,285,199,6,1,1,0,10,55,,4,2,0,0,1,2,0,0,1,4,285,286,423,13, ,1,I,5b27dc50fc33748f190d9843b289b715e16051572ffd5671aa5cced2625c047b,02/06/2024 21:54:45,02/06/2024 21:56:41,02/06/2024 21:56:41,CASILLA,MOVIL,ACTA PREP,SI
'110763C0100,110763C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0763,01,C,00,1,0,161,284,5,292,193,19,0,4,4,14,45,,8,2,0,0,0,1,0,0,0,2,292,292,423,13, ,1,I,3b24ebc0a46e826250941764752ecf4bbc862798c7515121252ef668090b17b7,02/06/2024 21:41:46,02/06/2024 21:43:12,02/06/2024 21:43:12,CASILLA,MOVIL,ACTA PREP,SI
'110764B0100,110764B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0764,01,B,00,1,0,187,346,8,359,194,3,SIN DATO,4,13,5,116,,5,1,0,0,4,1,2,1,SIN DATO,10,359,359,521,12,ALGUN CAMPO ILEGIBLE O SIN DATO,1,I,1ee66b2c07ac5401726c3cad732e2dcdd61412c2e42c951ae51d07f9f1e50a29,02/06/2024 23:37:13,02/06/2024 23:41:46,02/06/2024 23:41:46,CASILLA,MOVIL,ACTA PREP,SI
'110764C0100,110764C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0764,01,C,00,1,0,215,325,9,335,192,9,3,6,6,18,85,,11,0,0,0,0,0,1,1,1,2,335,335,520,12, ,1,I,242c732a03b6b8d1be86ca577903c431879c38a622adbf1014f21f6b63777cf7,02/06/2024 23:07:17,02/06/2024 23:18:19,02/06/2024 23:18:19,CASILLA,MOVIL,ACTA PREP,SI
'110765B0100,110765B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0765,01,B,00,1,0,295,462,4,464,250,24,8,7,5,31,115,,8,0,0,0,2,0,0,0,0,14,464,464,735,13, ,1,I,729a9592a42e17f239cbaa52fb89b7b224d13e5087ef9994104af5fed7ec5fd9,02/06/2024 23:47:09,02/06/2024 23:50:54,02/06/2024 23:50:54,CASILLA,MOVIL,ACTA PREP,SI
'110765C0100,110765C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0765,01,C,00,1,0,321,452,8,456,252,17,3,6,8,21,111,,11,3,1,0,0,7,2,0,1,13,456,456,734,13, ,1,I,f83c2e0296c3b85b0ef7ed51e6aa09f8796e25f79e819737d26748f7d029a856,02/06/2024 23:50:06,02/06/2024 23:53:41,02/06/2024 23:53:41,CASILLA,MOVIL,ACTA PREP,SI
'110765C0200,110765C02000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0765,02,C,00,1,0,302,455,6,461,295,17,4,5,7,32,115,,9,1,2,0,9,2,0,0,0,8,507,506,734,12, ,1,I,105abe08a4994765dba649e926c2a2f4e925f9655039544364010316d0d2505f,02/06/2024 23:54:30,02/06/2024 23:59:03,02/06/2024 23:59:03,CASILLA,MOVIL,ACTA PREP,SI
'110766B0100,110766B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0766,01,B,00,1,0,400,316,5,321,163,16,2,14,7,23,78,,1,2,0,0,2,1,0,0,0,12,321,321,695,13, ,1,I,807c742e207f48f52106ea30d3871a352dcae01c5cbad1c01602124d12ea831f,02/06/2024 22:08:51,02/06/2024 22:10:27,02/06/2024 22:10:27,CASILLA,MOVIL,ACTA PREP,SI
'110766C0100,110766C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0766,01,C,00,1,0,387,330,4,334,177,11,6,12,6,20,76,,2,3,0,0,5,2,3,0,0,11,334,334,695,13, ,1,I,f00c62ee4114edfc0520a102ff866bf9a57b19bd4c9b414081538b317b822bc1,02/06/2024 23:38:48,02/06/2024 23:43:45,02/06/2024 23:43:45,CASILLA,MOVIL,ACTA PREP,SI
'110766C0200,110766C02000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0766,02,C,00,1,0,416,305,2,307,162,11,4,11,3,18,70,,5,9,0,0,0,1,0,1,0,12,307,307,695,13, ,1,I,996b778fb0b1dac929d9bb464ac13b18753156cc6015e901cd7519fa66923633,02/06/2024 23:32:19,02/06/2024 23:36:23,02/06/2024 23:36:23,CASILLA,MOVIL,ACTA PREP,SI
'110766C0300,110766C03000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0766,03,C,00,1,0,393,321,7,328,156,14,1,20,4,22,92,,2,9,0,0,1,0,1,0,0,6,328,328,694,13, ,1,I,7e5e37cb6ca07082569863a3e2b57706aaf32d156a10d26ad888adffb6ec3395,02/06/2024 23:59:16,03/06/2024 00:03:20,03/06/2024 00:03:20,CASILLA,MOVIL,ACTA PREP,SI
'110766C0400,110766C04000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0766,04,C,00,1,0,393,322,6,328,159,9,5,12,6,29,91,,9,1,0,0,4,0,0,0,2,1,328,328,694,13, ,1,I,599ba6c550de4075f5bb59530055812f36c9bc338a075cf7c6212ae426d5537f,02/06/2024 23:48:28,02/06/2024 23:56:10,02/06/2024 23:56:10,CASILLA,MOVIL,ACTA PREP,SI
'110767B0100,110767B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0767,01,B,00,1,0,371,390,2,390,210,20,2,8,9,17,98,,5,1,0,0,4,2,0,0,0,14,390,390,732,13, ,1,I,a1a90cb19555b2d54d1db15ee6a1e830530815f38fc57cb81d147fc1e4449de7,02/06/2024 22:47:10,02/06/2024 22:48:33,02/06/2024 22:48:33,CASILLA,MOVIL,ACTA PREP,SI
'110767C0100,110767C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0767,01,C,00,1,0,361,398,2,403,180,17,7,9,5,36,107,,13,1,1,0,4,0,0,0,0,23,403,403,732,13, ,1,I,1c303402d49ea030953bbb6e3180c2f7236580a07ca732a71f0e1454a5441edf,03/06/2024 00:29:56,03/06/2024 00:34:25,03/06/2024 00:34:25,CASILLA,MOVIL,ACTA PREP,SI
'110767C0200,110767C02000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0767,02,C,00,1,0,368,385,385,391,188,26,3,15,7,23,108,,4,3,0,0,1,1,0,2,0,13,391,394,732,13, ,1,I,11fbcb154c29aa7357164e6159f775cf24c106d54c66416c7d052bf3784495b1,02/06/2024 23:18:05,02/06/2024 23:20:54,02/06/2024 23:20:54,CASILLA,MOVIL,ACTA PREP,SI
'110768B0100,110768B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0768,01,B,00,1,0,274,341,7,344,160,9,0,11,11,15,119,,5,3,0,0,0,1,0,0,1,9,344,344,596,13, ,1,I,e448a326b6f3edafc5a2b06e91533af3bf4a2ff6a5700cb3118a049053dc166e,03/06/2024 01:08:58,03/06/2024 01:10:23,03/06/2024 01:10:23,CASILLA,MOVIL,ACTA PREP,SI
'110768C0100,110768C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0768,01,C,00,1,0,291,325,3,329,147,12,7,7,10,19,106,,3,2,1,0,8,0,1,0,0,6,329,329,595,13, ,1,I,e47485d36f0c45bb8ef3b596f784c0caa361c44213f4d9bab307d4a63de53d32,03/06/2024 01:30:45,03/06/2024 01:31:51,03/06/2024 01:31:51,CASILLA,MOVIL,ACTA PREP,SI
'110768C0200,110768C02000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0768,02,C,00,1,0,328,328,5,328,155,10,4,13,10,21,96,,0,0,0,0,3,0,0,0,SIN DATO,SIN DATO,313,312,595,13,ALGUN CAMPO ILEGIBLE O SIN DATO,1,I,b1eb7848d172715b0bf5d1b4e00cebc87608b25a4de33d5beaa81e4cc780065b,03/06/2024 01:19:19,03/06/2024 01:20:46,03/06/2024 01:20:46,CASILLA,MOVIL,ACTA PREP,SI
'110769B0100,110769B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0769,01,B,00,1,0,219,369,8,377,225,13,3,5,7,12,94,,10,0,0,0,4,0,1,0,1,2,377,377,572,13, ,1,I,72ec87175f5dc773c0b9798a7efc1550fdcbeebff8fd5eb9459bb764649fd8f0,02/06/2024 22:03:36,02/06/2024 22:05:22,02/06/2024 22:05:22,CASILLA,MOVIL,ACTA PREP,SI
'110769C0100,110769C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0769,01,C,00,1,0,219,368,0,25,216,15,7,7,5,11,117,,1,0,0,0,0,0,0,0,0,5,378,384,572,13, ,1,I,0aaace20532e16f09bd5c869023b521d2ded2dfaa060c23d1e1e7ac3fd893fdd,03/06/2024 00:43:10,03/06/2024 00:44:36,03/06/2024 00:44:36,CASILLA,MOVIL,ACTA PREP,SI
'110770B0100,110770B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0770,01,B,00,1,0,257,459,4,462,274,16,2,8,6,24,102,,10,1,0,0,4,1,1,0,0,13,462,462,692,14, ,1,I,45cc81424c71a74af4cf18bb662497d0083cd75e3d7344496dd00d192396a03d,02/06/2024 23:54:32,03/06/2024 00:07:54,03/06/2024 00:07:54,CATD,MOVIL,ACTA PREP,SI
'110770C0100,110770C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0770,01,C,00,1,0,0,0,0,449,282,13,0,5,0,19,106,,11,6,1,0,2,0,0,0,0,11,449,456,691,13, ,1,I,eedf80ac55fcc9aab28044f631bbc88427d45c9ff603430dc36b278f3abb38d5,02/06/2024 21:50:14,02/06/2024 21:52:15,02/06/2024 21:52:15,CASILLA,MOVIL,ACTA PREP,SI
'110771B0100,110771B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0771,01,B,00,1,0,308,347,9,351,187,10,5,6,4,17,103,,0,2,0,0,8,2,1,0,0,10,355,355,639,12, ,1,I,cece3cb59972c62bd3829c54b731265b9fae59c464e7bb6b745f3ab79deaa594,02/06/2024 21:28:27,02/06/2024 21:31:38,02/06/2024 21:31:38,CASILLA,MOVIL,ACTA PREP,SI
'110771C0100,110771C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0771,01,C,00,1,0,292,364,8,372,201,17,0,9,5,17,102,,5,2,0,0,1,2,1,0,1,7,372,370,638,13, ,1,I,3d5d9993bcf47ee63c1c1c5893f825461254e9ed5e8b2a5c6d1b423da4ed9a9e,02/06/2024 22:34:54,02/06/2024 22:36:32,02/06/2024 22:36:32,CASILLA,MOVIL,ACTA PREP,SI
'110772B0100,110772B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0772,01,B,00,1,0,306,320,5,325,199,5,0,5,6,16,69,,8,3,0,0,3,0,3,0,0,8,325,325,603,13, ,1,I,c12d08b422ef6655c3a268f76b8c140a72d807e6442887fcb7c0049b2b4d45f5,03/06/2024 00:16:31,03/06/2024 00:23:23,03/06/2024 00:23:23,CASILLA,MOVIL,ACTA PREP,SI
'110772C0100,110772C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0772,01,C,00,1,0,300,6,0,331,182,17,7,8,5,18,69,,5,4,0,0,0,0,0,1,0,15,0,331,603,13, ,1,I,695b32bc96a20dd26cd56cbcbe5922b238b47d329b12419a596945beea6428df,03/06/2024 00:41:10,03/06/2024 00:43:36,03/06/2024 00:43:36,CASILLA,MOVIL,ACTA PREP,SI
'110772C0200,110772C02000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0772,02,C,00,1,0,285,339,8,345,201,19,3,4,7,15,88,,3,1,0,0,0,1,0,0,0,3,0,345,603,13, ,1,I,cc5230b66fbb06b16087db333e461a5453cee4f1898d2d9d1cf65ce6fc5e7d2d,03/06/2024 04:07:00,03/06/2024 04:32:45,03/06/2024 04:32:45,CATD,MOVIL,ACTA PREP,SI
'110772C0300,110772C03000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0772,03,C,00,1,0,311,309,9,316,167,14,0,11,3,20,62,,2,1,0,0,2,0,0,0,0,17,316,299,603,13, ,1,I,595e109dfcc5918746e2cb85cf26874b84fce338e8e989d1a4442ea4888d4e12,03/06/2024 01:29:47,03/06/2024 01:31:31,03/06/2024 01:31:31,CASILLA,MOVIL,ACTA PREP,SI
'110772C0400,110772C04000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0772,04,C,00,1,0,298,329,3,332,199,16,3,9,5,15,68,,5,0,0,0,1,0,2,1,0,8,332,332,602,12, ,1,I,46529d1d4d3e42370ada423cb47080f9481527f516636e873de32642d3aa19e4,03/06/2024 04:07:00,03/06/2024 04:27:42,03/06/2024 04:27:42,CATD,MOVIL,ACTA PREP,SI
'110773B0100,110773B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0773,01,B,00,1,0,220,420,8,428,248,17,1,12,4,22,95,,10,SIN DATO,SIN DATO,SIN DATO,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,15,428,428,621,13,ALGUN CAMPO ILEGIBLE O SIN DATO,1,I,3400929b97266ea66bc68d01e26be5438a9d7e9b2282b674870a529b269eb6cb,02/06/2024 22:24:43,02/06/2024 22:26:36,02/06/2024 22:26:36,CASILLA,MOVIL,ACTA PREP,NO
'110773C0100,110773C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0773,01,C,00,1,0,264,376,7,382,212,18,1,9,6,16,101,,4,1,0,0,0,0,0,5,1,8,382,382,621,13, ,1,I,80efa0ee0fb77e0333974f8c2c736f8f10adccd3eae5af366fa0fc9ba1682c80,02/06/2024 22:15:57,02/06/2024 22:18:02,02/06/2024 22:18:02,CASILLA,MOVIL,ACTA PREP,SI
'110774B0100,110774B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0774,01,B,00,1,0,382,393,6,399,199,14,0,10,7,14,118,,8,2,0,0,5,1,2,0,0,0,389,380,737,13, ,1,I,a9d4045bca1448101e3b1f7399ac04389d11f062485b74e3a89689aeee8eef55,03/06/2024 00:05:02,03/06/2024 00:08:57,03/06/2024 00:08:57,CASILLA,MOVIL,ACTA PREP,SI
'110774C0100,110774C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0774,01,C,00,1,0,342,0,7,422,197,18,4,14,9,27,126,,4,3,1,0,8,0,0,0,0,11,422,422,737,13, ,1,I,ca41180955a88c149eadce186b353bb1a48f6de7fbe31d7287113d68b596c555,02/06/2024 21:45:23,02/06/2024 21:47:10,02/06/2024 21:47:10,CASILLA,MOVIL,ACTA PREP,NO
'110774C0200,110774C02000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0774,02,C,00,1,0,405,359,7,0,205,15,3,7,7,10,91,,3,1,0,0,3,0,2,0,0,11,358,358,737,13, ,1,I,65ef21dc9bf511d9c0e9f52cb259dfc02bd26f3cc0c5796a7760ff50f53d8bc8,02/06/2024 23:18:35,02/06/2024 23:21:37,02/06/2024 23:21:37,CASILLA,MOVIL,ACTA PREP,SI
'110774C0300,110774C03000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0774,03,C,00,1,0,356,407,0,405,234,13,2,7,4,15,111,,7,3,0,0,1,0,0,1,0,7,405,405,737,13, ,1,I,bcdbbb746365cfb706fc465904d013de03e82fb55534ab2b7297e65d3a265cfe,02/06/2024 22:22:42,02/06/2024 22:23:52,02/06/2024 22:23:52,CASILLA,MOVIL,ACTA PREP,SI
'110774C0400,110774C04000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0774,04,C,00,1,0,379,374,6,380,189,21,4,6,5,21,112,,5,1,0,0,0,1,2,0,0,11,378,378,737,13, ,1,I,49bdd32bb82717427135b1c13ea82c1019b87b44e7a533d35066cc8c138c3991,03/06/2024 00:47:50,03/06/2024 00:49:19,03/06/2024 00:49:19,CASILLA,MOVIL,ACTA PREP,SI
'110774C0500,110774C05000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0774,05,C,00,1,0,400,357,8,366,180,32,1,2,8,19,102,,5,3,0,0,4,1,1,1,0,7,366,366,737,13, ,1,I,71ea62421361255a00f97e63ad0caa582708c396c3951081597205789dbcdd08,02/06/2024 23:02:10,02/06/2024 23:04:01,02/06/2024 23:04:01,CASILLA,MOVIL,ACTA PREP,SI
'110774C0600,110774C06000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0774,06,C,00,1,0,0,0,0,0,223,31,3,8,6,26,113,,5,3,0,0,4,1,0,0,0,9,431,432,736,12, ,1,I,3047e19535aa7daa9cdddfce0d6c4cdf66ba756cf51bf1c5012565530fb53b5f,02/06/2024 22:38:19,02/06/2024 22:39:48,02/06/2024 22:39:48,CASILLA,MOVIL,ACTA PREP,NO
'110775B0100,110775B01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0775,01,B,00,1,0,327,427,8,434,222,20,4,18,7,22,122,,10,0,0,0,2,0,0,0,0,7,434,434,735,13, ,1,I,21b905384c11f6e4b50480e52a8b19fbc8140eac5102bc63a119c7f17f31b8bc,03/06/2024 01:05:11,03/06/2024 01:08:41,03/06/2024 01:08:41,CASILLA,MOVIL,ACTA PREP,SI
'110775C0100,110775C01000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0775,01,C,00,1,0,381,378,4,0,210,8,3,5,3,20,108,,9,3,0,0,1,1,1,1,0,8,381,381,735,13, ,1,I,0cfac17dd992a2be835ef58c45ed05b8a31809adc35a91fabc525ceb438eced1,02/06/2024 23:44:36,02/06/2024 23:48:37,02/06/2024 23:48:38,CASILLA,MOVIL,ACTA PREP,NO
'110775C0200,110775C02000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0775,02,C,00,1,0,377,385,0,385,229,12,4,12,7,17,88,,3,3,0,0,3,0,0,1,0,6,385,385,735,13, ,1,I,0f9e073b1f1c2d709ac7dcc116d292615e653fedc79e6357e790dbe3bce4d78c,02/06/2024 22:24:14,02/06/2024 22:27:21,02/06/2024 22:27:22,CASILLA,MOVIL,ACTA PREP,NO
'110775C0300,110775C03000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0775,03,C,00,1,0,375,383,4,387,199,18,1,12,9,24,109,,2,3,0,0,3,1,0,1,0,5,387,387,735,13, ,1,I,34d1df73bb2afbdcd8dd08cc503a59de4f4e0732a3e6bf2fbc11a81433930a48,02/06/2024 22:17:22,02/06/2024 22:18:50,02/06/2024 22:18:50,CASILLA,MOVIL,ACTA PREP,SI
'110775C0400,110775C04000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0775,04,C,00,1,0,0,0,0,0,217,14,2,8,4,19,105,,3,1,0,5,0,0,0,0,0,9,390,387,735,13, ,1,I,3a44ae6e80a7a07b2f83c3a641043c3923b3fda0109db6aed31a00dfb529bbb1,02/06/2024 22:14:27,02/06/2024 22:17:07,02/06/2024 22:17:07,CASILLA,MOVIL,ACTA PREP,NO
'110775C0500,110775C05000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0775,05,C,00,1,0,371,386,5,391,223,11,1,8,0,22,110,,4,1,0,1,5,0,0,0,0,5,391,391,734,12, ,1,I,4489849d16b8b5a260f155788e8754419ce7fdb83adf8498208742894409e266,02/06/2024 22:51:22,02/06/2024 22:53:25,02/06/2024 22:53:25,CASILLA,MOVIL,ACTA PREP,SI
'110775C0600,110775C06000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0775,06,C,00,1,0,355,1,6,407,204,15,4,7,7,23,117,,11,5,0,0,6,0,0,0,0,9,407,408,734,13, ,1,I,3b194ac336a5ddead48838e8f187237fe35bfe27c7299b693ccd8c5577b238bf,02/06/2024 23:51:13,02/06/2024 23:57:55,02/06/2024 23:57:55,CASILLA,MOVIL,ACTA PREP,SI
'110775C0700,110775C07000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0775,07,C,00,1,0,341,421,3,418,207,23,2,10,3,28,113,,10,2,0,1,7,0,1,1,0,0,418,408,734,13, ,1,I,5b23266f56c7ac820cc0afb126263978f2d754dd7a108b77eb5d14f2770a8d0c,02/06/2024 23:18:07,02/06/2024 23:21:06,02/06/2024 23:21:06,CASILLA,MOVIL,ACTA PREP,SI
'110775C0800,110775C08000,11,GUANAJUATO,001,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,0775,08,C,00,1,0,347,406,5,413,221,18,2,8,2,28,106,,7,1,0,0,7,0,1,2,0,10,413,413,734,11, ,1,I,fd6646a842cd7e79cad6af1e28d9114fa107c0522bbbfd0c3875235f7837fbd1,02/06/2024 22:16:22,02/06/2024 22:18:00,02/06/2024 22:18:00,CASILLA,MOVIL,ACTA PREP,NO
